id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1037,36279,Manhattan,Midtown,40.80898,-73.977023,Private room,96.97,7,10,2024-08-07,0.21,1,244
1038,12150,Brooklyn,Crown Heights,40.741503,-73.964252,Private room,235.27,7,22,2024-01-14,0.08,1,241
1039,68952,Manhattan,Hell Kitchen,40.763901,-73.963892,Entire home/apt,348.46,1,12,2024-01-24,4.57,1,143
1040,48329,Manhattan,Harlem,40.761007,-73.960487,Private room,135.44,14,11,2024-08-05,1.55,1,219
1041,71573,Brooklyn,Crown Heights,40.60655,-73.96334,Private room,169.09,3,8,2024-04-04,2.9,1,171
1042,7247,Queens,Long Island City,40.613662,-73.568967,Entire home/apt,300.83,7,9,2024-05-01,1.17,10,230
1043,6941,Manhattan,Hell Kitchen,40.750021,-73.971004,Entire home/apt,271.73,3,34,2024-03-23,0.32,1,299
1044,65949,Brooklyn,Park Slope,40.746798,-73.882017,Entire home/apt,220.62,30,32,2023-04-22,1.48,1,15
1045,81846,Queens,Flushing,40.796307,-73.820278,Private room,48.5,14,52,2024-08-17,1.06,1,335
1046,76328,Brooklyn,Park Slope,40.759265,-73.889397,Private room,90.51,30,2,2023-10-28,0.79,1,112
1047,81375,Manhattan,Tribeca,40.787346,-73.966388,Entire home/apt,265.96,1,29,2023-09-11,0.7,1,83
1048,40357,Manhattan,Chelsea,40.777022,-73.989393,Entire home/apt,310.1,5,15,2024-08-08,1.58,1,8
1049,45485,Queens,Astoria,40.827172,-73.689923,Private room,82.25,1,16,2024-02-22,1.44,1,124
1050,88034,Manhattan,Upper East Side,40.765418,-73.974276,Shared room,101.33,30,11,2024-01-28,0.25,1,45
1051,61330,Queens,Forest Hills,40.716726,-73.797512,Entire home/apt,158.36,5,18,2024-04-11,2.54,5,222
1052,46573,Brooklyn,Williamsburg,40.682058,-73.887388,Shared room,33.27,7,21,2024-04-29,1.52,1,273
1053,61786,Bronx,Mott Haven,40.807439,-73.907117,Private room,37.37,2,22,2024-06-25,1.15,1,213
1054,71083,Queens,Long Island City,40.82713,-73.831912,Entire home/apt,115.73,1,19,2024-02-04,2.07,1,294
1055,2673,Staten Island,Stapleton,40.516348,-74.169605,Private room,44.3,3,9,2024-07-03,0.25,1,321
1056,38495,Manhattan,Tribeca,40.776499,-73.940101,Entire home/apt,438.46,30,12,2024-05-14,3.78,20,121
1057,17554,Queens,Astoria,40.802186,-73.703098,Entire home/apt,90.44,3,12,2023-09-17,0.47,1,322
1058,75108,Brooklyn,Crown Heights,40.727398,-73.887425,Entire home/apt,166.42,30,13,2024-08-16,0.46,1,347
1059,69214,Brooklyn,Crown Heights,40.636915,-73.956116,Private room,140.55,14,71,2024-04-19,2.53,10,330
1060,4317,Brooklyn,Greenpoint,40.618805,-73.956829,Private room,85.15,5,4,2024-05-05,0.61,1,73
1061,43632,Queens,Astoria,40.782928,-73.784133,Entire home/apt,173.12,3,3,2024-06-08,2.66,2,83
1062,55080,Staten Island,Stapleton,40.645074,-74.195857,Entire home/apt,93.81,7,33,2024-03-22,0.6,1,94
1063,59034,Queens,Long Island City,40.768219,-73.894764,Entire home/apt,159.58,5,11,2024-08-30,1.2,1,50
1064,72351,Brooklyn,Williamsburg,40.683851,-73.89978,Private room,87.62,2,1,2024-05-02,0.39,1,243
1065,42680,Brooklyn,Bed-Stuy,40.66533,-73.911132,Entire home/apt,250.72,1,6,2024-05-05,1.97,1,118
1066,56678,Brooklyn,Greenpoint,40.620616,-74.044021,Private room,51.74,5,12,2024-04-24,0.27,20,81
1067,10072,Manhattan,Upper East Side,40.794241,-73.93632,Entire home/apt,249.05,30,31,2024-07-21,3.45,1,11
1068,82035,Manhattan,Upper East Side,40.763179,-73.946756,Entire home/apt,324.27,14,4,2024-07-22,0.7,1,206
1069,50709,Manhattan,Midtown,40.783968,-73.997914,Entire home/apt,356.54,14,21,2024-02-27,0.96,1,353
1070,48464,Manhattan,Lower East Side,40.76047,-73.970884,Entire home/apt,523.29,7,10,2024-08-15,0.04,2,44
1071,81742,Manhattan,Tribeca,40.775011,-73.997458,Shared room,69.27,5,9,2024-06-28,5.58,1,91
1072,23287,Manhattan,Hell Kitchen,40.749219,-73.988134,Entire home/apt,520.48,7,12,2023-10-18,2.52,1,191
1073,63541,Manhattan,Hell Kitchen,40.786976,-73.971328,Entire home/apt,221.26,30,7,2024-08-13,0.89,5,171
1074,3606,Manhattan,Midtown,40.773075,-73.967162,Entire home/apt,490.01,14,7,2024-05-11,3.79,1,270
1075,21923,Staten Island,St. George,40.631501,-74.134435,Entire home/apt,137.57,5,16,2024-02-16,4.01,1,226
1076,50720,Brooklyn,Bushwick,40.670921,-73.888516,Entire home/apt,133.23,5,13,2024-08-05,1.14,1,74
1077,76838,Manhattan,Tribeca,40.763903,-73.975698,Entire home/apt,325.63,30,30,2024-06-26,0.4,1,316
1078,22789,Brooklyn,Crown Heights,40.666135,-74.018417,Private room,94.05,2,4,2024-04-07,1.0,1,243
1079,90836,Manhattan,Hell Kitchen,40.774703,-74.012699,Private room,184.94,5,14,2024-06-22,0.59,1,88
1080,87020,Bronx,Riverdale,40.940409,-73.911671,Entire home/apt,99.5,7,14,2024-08-12,0.89,2,3
1081,6774,Queens,Astoria,40.855089,-73.791853,Entire home/apt,127.35,5,18,2024-07-16,3.64,1,41
1082,41825,Manhattan,Hell Kitchen,40.794397,-73.980976,Shared room,140.06,3,28,2024-08-12,0.5,1,213
1083,25350,Brooklyn,Park Slope,40.690676,-73.905171,Entire home/apt,184.57,2,15,2022-08-24,2.74,2,151
1084,62329,Queens,Astoria,40.781364,-73.732918,Entire home/apt,200.41,7,33,2024-07-15,4.11,1,18
1085,28212,Bronx,Riverdale,40.826383,-73.888818,Entire home/apt,99.42,1,11,2024-04-18,2.45,1,40
1086,87442,Brooklyn,Bed-Stuy,40.582549,-73.912807,Entire home/apt,373.96,30,3,2024-05-24,1.12,1,90
1087,52179,Brooklyn,Williamsburg,40.743143,-73.847241,Private room,73.19,30,17,2024-04-03,1.25,1,210
1088,84711,Manhattan,Midtown,40.789203,-73.98653,Entire home/apt,225.27,14,16,2024-04-30,2.57,1,360
1089,85018,Staten Island,St. George,40.494645,-74.108533,Private room,91.27,5,18,2024-01-12,0.07,1,140
1090,35187,Manhattan,Midtown,40.747174,-73.978012,Entire home/apt,241.04,30,17,2023-08-27,2.0,2,65
1091,19804,Bronx,South Bronx,40.833585,-73.868273,Entire home/apt,206.43,7,11,2024-07-03,1.13,1,346
1092,75706,Brooklyn,Greenpoint,40.680348,-73.935911,Private room,137.15,3,37,2024-07-27,0.76,1,63
1093,6522,Brooklyn,Park Slope,40.533278,-73.943321,Entire home/apt,180.48,5,44,2022-08-15,2.18,1,139
1094,76405,Brooklyn,Park Slope,40.544425,-73.900267,Private room,46.48,3,52,2023-09-06,0.46,1,28
1095,37176,Manhattan,Chelsea,40.771997,-74.014341,Entire home/apt,285.78,5,6,2024-06-12,3.39,1,213
1096,48681,Manhattan,Chelsea,40.766816,-73.982602,Private room,149.97,5,1,2023-07-24,1.75,1,285
1097,6734,Manhattan,Hell Kitchen,40.806914,-73.967267,Entire home/apt,459.37,14,16,2024-02-15,1.41,1,72
1098,55776,Manhattan,Hell Kitchen,40.789989,-73.947576,Private room,271.83,14,20,2024-05-21,1.11,2,196
1099,99725,Queens,Astoria,40.720508,-73.734565,Entire home/apt,109.49,1,7,2023-08-26,0.36,1,99
1100,8124,Manhattan,Lower East Side,40.796777,-73.996929,Private room,198.4,1,20,2024-02-12,1.44,1,12
1101,9371,Manhattan,Chelsea,40.81256,-73.999606,Entire home/apt,391.16,3,2,2023-10-22,1.94,1,129
1102,76158,Bronx,Riverdale,40.890668,-73.940654,Private room,83.57,2,31,2024-05-27,0.02,1,32
1103,80965,Queens,Astoria,40.776299,-73.645947,Entire home/apt,175.79,14,6,2023-11-18,0.68,1,259
1104,69160,Bronx,Riverdale,40.834151,-73.877618,Shared room,14.07,5,10,2024-06-11,2.68,1,73
1105,64493,Staten Island,Stapleton,40.610022,-74.163376,Entire home/apt,93.22,1,16,2024-01-06,1.5,1,352
1106,12470,Manhattan,Lower East Side,40.819466,-73.967356,Entire home/apt,181.4,2,4,2024-05-22,1.43,1,257
1107,18827,Manhattan,Midtown,40.776697,-73.982006,Entire home/apt,265.58,3,14,2024-05-31,0.39,3,124
1108,32961,Queens,Astoria,40.653564,-73.84512,Entire home/apt,213.11,14,22,2023-11-20,1.5,1,190
1109,48605,Brooklyn,Bushwick,40.65716,-73.973458,Entire home/apt,216.93,7,6,2024-08-08,2.31,1,267
1110,83749,Manhattan,Hell Kitchen,40.769936,-73.929223,Shared room,128.21,14,34,2023-05-16,0.77,1,143
1111,11938,Queens,Flushing,40.645792,-73.783169,Hotel room,123.82,14,72,2024-04-27,0.3,3,59
1112,7593,Manhattan,Chelsea,40.79495,-73.958598,Entire home/apt,171.34,1,1,2024-03-04,0.12,1,226
1113,35570,Manhattan,Chelsea,40.781928,-73.976014,Shared room,29.55,30,27,2024-05-31,1.06,5,328
1114,13906,Brooklyn,Bushwick,40.705293,-73.928209,Private room,101.89,5,21,2024-02-28,1.73,1,130
1115,3671,Brooklyn,Bushwick,40.662662,-74.037913,Entire home/apt,176.25,30,5,2024-01-23,0.27,2,219
1116,19569,Brooklyn,Bed-Stuy,40.650125,-74.012993,Private room,64.95,1,6,2023-09-02,0.82,5,179
1117,21483,Manhattan,Harlem,40.769757,-73.970536,Private room,72.93,5,26,2023-09-21,1.26,1,15
1118,77690,Queens,Flushing,40.756899,-73.652464,Hotel room,80.5,14,17,2024-06-14,0.25,1,210
1119,33473,Manhattan,Midtown,40.772352,-73.955707,Entire home/apt,266.44,14,35,2024-03-13,0.47,1,229
1120,67001,Manhattan,Upper East Side,40.789219,-73.94528,Private room,187.95,1,1,2023-12-03,1.41,1,173
1121,41959,Queens,Long Island City,40.774298,-73.875579,Entire home/apt,155.29,3,13,2023-12-16,1.94,1,286
1122,5669,Bronx,Mott Haven,40.758648,-73.849237,Entire home/apt,207.0,3,1,2023-07-31,1.52,2,0
1123,65937,Queens,Long Island City,40.685924,-73.873325,Entire home/apt,95.16,30,5,2023-10-16,1.88,5,29
1124,57348,Queens,Jamaica,40.626794,-73.782022,Hotel room,153.63,3,7,2024-01-18,1.31,3,15
1125,78006,Brooklyn,Bed-Stuy,40.768662,-73.96872,Private room,97.83,3,16,2023-12-28,2.71,10,67
1126,44947,Brooklyn,Bed-Stuy,40.713616,-73.950336,Private room,126.75,3,25,2023-11-10,2.63,1,87
1127,43495,Manhattan,Harlem,40.757312,-73.956504,Entire home/apt,241.86,5,7,2023-10-10,2.39,1,167
1128,29448,Brooklyn,Bed-Stuy,40.612518,-73.942902,Entire home/apt,294.76,30,8,2024-06-15,1.29,1,86
1129,93585,Manhattan,Midtown,40.77627,-73.953338,Entire home/apt,324.1,5,8,2023-12-02,7.71,1,16
1130,74098,Manhattan,Hell Kitchen,40.761937,-73.963383,Entire home/apt,219.46,7,0,,0.0,1,98
1131,8891,Brooklyn,Bed-Stuy,40.627812,-73.974866,Entire home/apt,191.08,14,24,2023-03-15,0.33,1,281
1132,8642,Brooklyn,Greenpoint,40.460088,-73.818674,Private room,87.23,3,56,2024-07-16,2.48,1,290
1133,30941,Manhattan,Hell Kitchen,40.794111,-73.986547,Private room,175.12,2,21,2024-08-24,2.63,1,327
1134,43354,Manhattan,Harlem,40.760607,-73.981113,Entire home/apt,179.66,5,18,2024-08-19,2.56,1,244
1135,66272,Brooklyn,Bushwick,40.721213,-74.057725,Entire home/apt,189.76,5,9,2024-07-20,3.09,3,142
1136,40554,Manhattan,Hell Kitchen,40.780268,-73.935787,Entire home/apt,337.34,7,19,2023-06-05,0.82,1,116
1137,27575,Queens,Astoria,40.637484,-73.788469,Entire home/apt,145.91,5,42,2024-08-08,4.03,1,259
1138,55299,Brooklyn,Crown Heights,40.810399,-73.906271,Shared room,92.55,1,2,2023-12-29,0.35,1,280
1139,20571,Brooklyn,Park Slope,40.685755,-73.913802,Private room,130.84,14,9,2023-09-04,4.15,1,135
1140,22940,Brooklyn,Greenpoint,40.654148,-73.866222,Private room,95.71,5,71,2023-08-21,1.22,1,27
1141,50903,Queens,Long Island City,40.696254,-73.951635,Entire home/apt,157.04,1,17,2024-05-27,0.27,1,362
1142,62454,Manhattan,Chelsea,40.775274,-73.990535,Entire home/apt,324.16,7,19,2024-05-01,2.0,2,5
1143,64527,Brooklyn,Crown Heights,40.661328,-73.959745,Entire home/apt,225.61,1,45,2024-06-23,0.53,3,310
1144,59841,Brooklyn,Park Slope,40.750045,-73.902482,Private room,46.25,14,12,2024-08-04,0.37,1,66
1145,24075,Manhattan,Harlem,40.788365,-73.971259,Private room,127.64,30,31,2024-07-21,0.28,1,179
1146,36098,Queens,Jamaica,40.643491,-73.969394,Entire home/apt,79.52,2,13,2024-08-06,0.04,1,200
1147,95449,Queens,Flushing,40.737253,-73.731329,Entire home/apt,240.12,30,8,2024-05-30,2.17,1,39
1148,46186,Brooklyn,Park Slope,40.6717,-73.976291,Entire home/apt,187.38,5,28,2024-07-30,1.0,1,83
1149,11370,Queens,Flushing,40.76536,-73.801567,Private room,66.64,2,5,2024-06-01,5.78,1,143
1150,37438,Queens,Astoria,40.86306,-73.696282,Shared room,57.98,3,16,2023-09-25,0.87,1,73
1151,62124,Brooklyn,Williamsburg,40.73577,-73.898736,Private room,113.67,7,14,2024-02-23,2.78,1,77
1152,14121,Queens,Jamaica,40.624987,-73.741861,Private room,45.84,7,10,2024-02-19,5.17,1,14
1153,68771,Brooklyn,Park Slope,40.70078,-73.907815,Entire home/apt,186.63,5,2,2023-11-06,0.03,1,168
1154,32203,Brooklyn,Park Slope,40.707757,-73.917034,Entire home/apt,167.91,14,5,2024-08-25,0.17,1,345
1155,45156,Brooklyn,Park Slope,40.840252,-73.948771,Entire home/apt,95.55,30,20,2023-11-22,0.64,1,9
1156,2665,Queens,Forest Hills,40.803107,-73.832579,Entire home/apt,109.26,5,36,2024-07-24,3.06,1,315
1157,68698,Manhattan,Lower East Side,40.798913,-73.952414,Private room,133.81,7,17,2024-06-17,2.73,1,292
1158,21942,Queens,Long Island City,40.757354,-73.66136,Private room,68.76,5,9,2024-06-27,0.69,1,255
1159,39721,Queens,Flushing,40.657458,-73.833878,Entire home/apt,79.59,1,20,2024-08-12,0.33,1,269
1160,70731,Manhattan,Hell Kitchen,40.787348,-73.953584,Private room,228.26,14,5,2024-07-29,2.43,1,221
1161,10691,Queens,Forest Hills,40.742554,-73.692039,Entire home/apt,138.24,14,22,2023-02-16,1.36,1,157
1162,9909,Manhattan,Tribeca,40.769866,-73.994012,Entire home/apt,292.36,1,17,2024-03-20,0.05,1,354
1163,62195,Manhattan,Hell Kitchen,40.789263,-73.972744,Entire home/apt,338.06,14,15,2024-05-09,2.45,1,222
1164,27594,Brooklyn,Williamsburg,40.710772,-73.945844,Entire home/apt,140.09,1,13,2023-12-21,4.72,1,101
1165,1903,Manhattan,Tribeca,40.7763,-73.972699,Entire home/apt,345.68,7,41,2023-11-04,0.06,1,145
1166,11847,Queens,Flushing,40.730508,-73.819299,Entire home/apt,124.34,7,35,2024-08-11,0.51,1,326
1167,2811,Queens,Jamaica,40.711949,-73.827187,Entire home/apt,100.6,14,49,2024-01-02,2.57,1,4
1168,93402,Brooklyn,Bed-Stuy,40.7296,-73.932559,Hotel room,181.13,2,24,2023-05-06,1.32,1,88
1169,70710,Manhattan,Tribeca,40.828235,-73.967986,Entire home/apt,523.03,3,11,2024-03-27,6.81,1,271
1170,25766,Manhattan,Lower East Side,40.772083,-73.917786,Entire home/apt,384.86,5,20,2024-03-14,3.71,1,206
1171,12929,Brooklyn,Bushwick,40.703018,-73.884793,Entire home/apt,277.74,30,12,2023-08-31,0.29,1,339
1172,54144,Staten Island,New Dorp,40.609105,-74.12528,Private room,40.28,7,2,2024-02-10,1.68,1,40
1173,1824,Brooklyn,Bushwick,40.710339,-74.010325,Entire home/apt,101.34,2,6,2022-01-12,1.59,1,187
1174,47802,Manhattan,Harlem,40.790451,-73.997697,Private room,261.35,30,22,2024-07-04,0.18,1,85
1175,71459,Brooklyn,Bushwick,40.667738,-73.987737,Entire home/apt,436.72,3,12,2023-10-01,0.14,1,282
1176,63966,Brooklyn,Greenpoint,40.699648,-73.924152,Private room,177.94,1,19,2024-03-15,1.26,1,267
1177,37978,Queens,Jamaica,40.766692,-73.771916,Private room,62.95,5,29,2024-06-12,0.77,1,151
1178,3527,Manhattan,Lower East Side,40.770963,-73.97642,Entire home/apt,181.47,7,18,2023-08-12,1.18,1,153
1179,21246,Queens,Astoria,40.801832,-73.709471,Entire home/apt,94.02,2,34,2021-12-01,0.41,20,353
1180,28583,Brooklyn,Greenpoint,40.609393,-74.036056,Entire home/apt,97.91,30,26,2024-08-22,1.22,1,275
1181,88565,Bronx,Mott Haven,40.808456,-73.81254,Private room,52.11,1,49,2023-05-23,0.73,1,199
1182,80957,Manhattan,Chelsea,40.807398,-73.989694,Entire home/apt,547.43,3,17,2024-07-23,3.28,1,177
1183,67269,Brooklyn,Crown Heights,40.696639,-73.834134,Entire home/apt,181.42,14,25,2024-07-22,0.55,1,117
1184,25155,Bronx,Fordham,40.865566,-73.793725,Hotel room,92.09,2,5,2024-08-25,3.07,1,207
1185,66019,Manhattan,Tribeca,40.803075,-73.989404,Entire home/apt,499.3,3,53,2023-05-31,0.74,1,161
1186,33551,Bronx,Mott Haven,40.835301,-73.863062,Private room,46.28,14,22,2023-12-20,1.29,1,119
1187,18592,Brooklyn,Bushwick,40.684448,-73.88922,Private room,216.71,7,28,2024-08-23,0.51,1,95
1188,51717,Manhattan,Midtown,40.791274,-74.029924,Entire home/apt,638.93,14,8,2024-03-05,2.48,1,239
1189,77674,Manhattan,Midtown,40.756843,-74.014948,Entire home/apt,273.29,2,9,2024-08-09,2.78,1,285
1190,42719,Brooklyn,Bushwick,40.688722,-73.929771,Entire home/apt,152.4,5,4,2023-12-26,2.48,1,143
1191,94410,Manhattan,Tribeca,40.788764,-73.990379,Private room,190.32,1,30,2024-05-30,1.53,1,175
1192,78763,Brooklyn,Park Slope,40.718649,-73.901224,Private room,83.54,2,58,2024-08-23,0.55,1,181
1193,22857,Manhattan,Upper East Side,40.757997,-74.000521,Private room,90.67,30,4,2023-10-19,1.52,1,158
1194,86100,Brooklyn,Park Slope,40.678192,-73.836693,Shared room,90.15,7,34,2024-04-02,4.81,3,161
1195,77490,Manhattan,Midtown,40.817095,-73.959932,Private room,234.25,7,9,2023-12-10,1.57,1,61
1196,15668,Queens,Flushing,40.6698,-73.723953,Entire home/apt,153.24,3,6,2024-02-12,4.7,1,207
1197,7721,Staten Island,Stapleton,40.556879,-74.1809,Entire home/apt,59.86,3,50,2024-05-22,0.54,1,87
1198,16011,Bronx,South Bronx,40.737602,-73.859681,Private room,33.27,5,39,2024-01-30,2.81,1,143
1199,74652,Brooklyn,Williamsburg,40.640408,-73.938414,Entire home/apt,200.41,7,16,2024-08-30,1.9,1,334
1200,40349,Manhattan,Midtown,40.737113,-73.967803,Entire home/apt,235.81,30,3,2024-06-19,2.57,1,30
1201,27527,Queens,Jamaica,40.53371,-73.707865,Private room,62.82,7,9,2023-12-06,1.86,1,179
1202,86334,Manhattan,Lower East Side,40.793538,-73.976773,Entire home/apt,433.44,7,39,2023-12-17,0.98,1,311
1203,9110,Manhattan,Harlem,40.794354,-73.990761,Shared room,108.61,1,22,2023-08-05,1.74,10,198
1204,57656,Manhattan,Hell Kitchen,40.784548,-73.955305,Private room,249.9,1,15,2024-03-16,4.03,1,299
1205,55993,Brooklyn,Greenpoint,40.492543,-73.971033,Entire home/apt,129.19,7,11,2023-04-07,0.81,2,126
1206,53895,Queens,Flushing,40.726388,-73.810603,Shared room,35.31,1,20,2024-04-08,4.55,1,230
1207,64503,Brooklyn,Crown Heights,40.765626,-74.011634,Entire home/apt,260.11,7,22,2024-04-30,0.08,1,115
1208,17525,Brooklyn,Park Slope,40.64093,-74.059152,Entire home/apt,229.69,3,9,2024-07-24,0.02,20,279
1209,42025,Manhattan,Hell Kitchen,40.813306,-73.976126,Entire home/apt,531.61,3,24,2023-12-05,1.02,2,316
1210,63149,Staten Island,Stapleton,40.55758,-74.152299,Entire home/apt,117.37,30,48,2024-02-02,2.83,1,253
1211,8129,Brooklyn,Bushwick,40.716374,-73.923358,Entire home/apt,402.12,1,12,2024-05-13,0.43,1,115
1212,56222,Brooklyn,Crown Heights,40.837073,-73.916964,Entire home/apt,238.29,3,7,2024-08-16,1.77,1,114
1213,65599,Manhattan,Midtown,40.773795,-73.982427,Entire home/apt,440.46,14,14,2024-08-08,1.19,1,141
1214,15521,Queens,Astoria,40.696779,-73.915047,Entire home/apt,126.52,3,6,2024-08-11,0.52,1,289
1215,66574,Brooklyn,Bed-Stuy,40.680592,-73.897192,Private room,96.55,30,29,2024-06-09,0.5,1,237
1216,21906,Manhattan,Upper East Side,40.770833,-73.987348,Private room,207.3,30,54,2024-08-01,0.11,1,275
1217,37382,Manhattan,Midtown,40.813419,-73.99973,Entire home/apt,549.03,5,14,2023-09-13,1.15,2,318
1218,74791,Brooklyn,Crown Heights,40.554131,-74.013374,Entire home/apt,257.03,5,9,2023-07-16,0.9,1,77
1219,64480,Brooklyn,Bed-Stuy,40.585774,-73.921026,Entire home/apt,185.72,7,27,2023-09-18,0.51,1,337
1220,76009,Manhattan,Upper East Side,40.775886,-73.975594,Entire home/apt,499.64,2,16,2024-03-17,5.28,1,34
1221,34066,Bronx,Mott Haven,40.902447,-73.899367,Private room,22.64,2,11,2024-03-22,2.56,5,62
1222,13031,Manhattan,Midtown,40.798602,-73.940974,Private room,81.53,5,10,2023-07-31,1.12,1,336
1223,88591,Brooklyn,Crown Heights,40.65086,-73.899979,Entire home/apt,252.18,14,52,2024-05-31,1.11,2,175
1224,15393,Bronx,Riverdale,40.832709,-73.818595,Entire home/apt,109.42,7,7,2024-08-21,0.32,1,172
1225,96059,Brooklyn,Crown Heights,40.583911,-74.042931,Entire home/apt,244.62,5,16,2024-05-10,1.57,1,214
1226,65624,Brooklyn,Crown Heights,40.654724,-73.997535,Private room,98.51,3,17,2024-04-09,4.61,1,213
1227,7229,Manhattan,Midtown,40.772766,-73.975591,Entire home/apt,361.89,7,8,2024-04-11,3.43,20,30
1228,69095,Manhattan,Tribeca,40.7975,-73.979353,Hotel room,155.95,14,6,2024-08-01,0.13,1,28
1229,8926,Staten Island,New Dorp,40.538307,-74.164261,Private room,62.31,7,22,2023-12-01,0.08,1,280
1230,26494,Brooklyn,Park Slope,40.632051,-74.00024,Entire home/apt,285.79,2,18,2024-01-09,4.88,1,223
1231,51585,Queens,Flushing,40.599159,-73.789342,Private room,117.32,2,1,2024-07-16,0.33,1,222
1232,1746,Manhattan,Hell Kitchen,40.771726,-73.951874,Shared room,181.25,2,3,2024-04-10,1.2,1,261
1233,53468,Manhattan,Lower East Side,40.754152,-73.982042,Private room,158.77,1,25,2023-11-25,0.12,1,36
1234,21701,Manhattan,Harlem,40.819358,-73.989992,Entire home/apt,321.35,3,38,2024-08-31,2.78,1,144
1235,99028,Brooklyn,Park Slope,40.664008,-74.017151,Entire home/apt,104.4,30,15,2024-07-06,0.19,1,286
1236,91440,Manhattan,Upper East Side,40.756131,-73.940254,Private room,116.43,3,16,2024-05-10,1.55,1,57
1237,47502,Queens,Long Island City,40.741883,-73.784206,Private room,66.65,3,6,2023-10-02,0.09,1,129
1238,91356,Brooklyn,Crown Heights,40.576421,-73.922676,Private room,146.13,3,10,2023-11-18,0.26,1,262
1239,73223,Bronx,Riverdale,40.902671,-73.807326,Private room,42.6,14,11,2024-08-03,1.08,1,346
1240,62355,Manhattan,Chelsea,40.796467,-73.99379,Shared room,111.38,3,7,2024-05-13,0.07,1,149
1241,70630,Queens,Jamaica,40.75325,-73.741493,Shared room,40.47,14,24,2024-06-28,0.33,5,3
1242,13363,Queens,Astoria,40.584645,-73.884602,Entire home/apt,134.15,3,7,2024-06-01,0.22,1,300
1243,40627,Queens,Long Island City,40.799253,-73.724816,Private room,79.54,1,4,2024-04-14,0.06,1,84
1244,99394,Queens,Long Island City,40.604313,-73.731298,Private room,61.57,7,6,2024-04-30,5.31,1,98
1245,42261,Queens,Jamaica,40.735824,-73.732419,Private room,60.65,2,2,2024-08-05,0.9,1,200
1246,91649,Brooklyn,Crown Heights,40.640129,-73.905489,Private room,48.54,2,18,2024-08-09,2.94,1,91
1247,50258,Manhattan,Tribeca,40.799977,-73.978227,Entire home/apt,260.81,2,12,2024-08-07,0.67,1,137
1248,59573,Manhattan,Tribeca,40.783455,-73.98417,Private room,118.85,14,5,2023-10-06,0.07,1,214
1249,34162,Bronx,Riverdale,40.927382,-73.870814,Private room,44.26,3,11,2024-08-29,1.78,1,151
1250,65097,Brooklyn,Williamsburg,40.622879,-73.98715,Entire home/apt,226.84,2,1,2024-07-23,0.06,1,312
1251,85999,Queens,Long Island City,40.738342,-73.734634,Entire home/apt,187.4,14,7,2023-02-18,1.21,1,131
1252,75406,Brooklyn,Williamsburg,40.59805,-73.83334,Entire home/apt,210.69,1,35,2024-08-20,0.22,1,336
